Unnamed: 0,sentence,#aspect terms,aspect_terms,at_polarity,main_sentiment
126,"Food स्वादिष्ट है - specials से regular menu-fare तक, dishes ने कभी disappoint नहीं किये हैं।",4,"['Food', 'dishes', 'specials', 'regular menu-fare']","['positive', 'positive', 'positive', 'positive']",positive
2271,"हमारा son pizza पसंद करता है और हमारे पास home city में एक certified Neapolitan pizzaria (Seattle) है, हमे nearly यह इतना पसंद है - और differences किसी भी restaurant में reflection की तुलना में व्यक्तिगत पसंद से अधिक था।",1,['pizza'],['positive'],positive
37,"Toons को recently redone किया गया है, इसलिए यह अब एक बहुत ही attractive space है।",1,['space'],['positive'],positive
215,"सालों से host, Vittorio और उसके crew ने हमेशा मुझे family की तरह treat किया है - हालांकि सभी business के साथ यह इतना little gem नहीं, यह amazing है लेकिन-लगातार visitors को याद रखने में सक्षम नहीं है।",2,"['crew', 'host']","['positive', 'positive']",positive
2387,Service ठीक है और वो आपको view enjoy करने के लिए allow करते हैं।,2,"['Service', 'view']","['positive', 'positive']",positive
108,"बहुत romantic fires - मैंने literally Lanterna में घंटों बिताए हैं, वहाँ के extensive wine से wine को पीते और ambience को enjoy कर रहा हूँ।",3,"['wine', 'ambience', 'wine']","['positive', 'positive', 'positive']",positive
2157,"कुल मिलाकर, वहाँ ingredients और technique है और मुझे lunch या dinner पर return होने के लिए काफी encourage किया जाता है, यह देखने के लिए कि क्या flavour palette की boldness improve होती है।",4,"['ingredients', 'technique', 'lunch', 'dinner']","['positive', 'positive', 'neutral', 'neutral']",positive
2319,Quality ingredients के लिए शानदार value है।,1,['ingredients'],['positive'],positive
771,Bottles of wine सस्ती और अच्छी है।,1,['Bottles of wine'],['positive'],positive
2763,Frites अगर थोड़े मोटे हों तो स्वादिष्ट होते हैं।,1,['Frites'],['positive'],positive
2521,Ingredients organic हैं जो मेरे लिए real में plus हैं।,1,['Ingredients'],['positive'],positive
490,Bartender से हमेशा SEASONAL beer के लिए पूछें !!!,2,"['SEASONAL beer', 'Bartender']","['positive', 'neutral']",positive
688,"पास के great chinese food के लिए, आपके पास Wu Liang Ye और Grand Sichuan सिर्फ एक block दूर है।",1,['chinese food'],['positive'],positive
2454,Dinner menu बहुत diverse और top-notch भी है।,1,['Dinner menu'],['positive'],positive
2333,Lox भी हमेशा fresh है।,1,['Lox'],['positive'],positive
527,उन्होंने Thailand का दौरा किया है और वह cuisine के बड़े expert हैं।,1,['cuisine'],['positive'],positive
1884,Chocolate mud cake (warmed) को dulce de leche gelato के 2 scoops के साथ आज़माएं।,2,"['Chocolate mud cake (warmed)', 'dulce de leche gelato']","['positive', 'positive']",positive
2349,"मैंने यह secret last 13 years में जाना है, Emilio (Godfather) ने लगातार food और wine gods के लिए mortal prices पर serve किया है।",3,"['food', 'wine', 'prices']","['positive', 'positive', 'positive']",positive
1974,Dinner की entree के लिए prices 9$ और lunch के लिए और कम है।,4,"['prices', 'entree', 'Dinner', 'lunch']","['positive', 'positive', 'neutral', 'positive']",positive
99,हम दोनों ने pasta dish का option चुना और उसे timely और ताज़ा served किया गया था।,2,"['pasta dish', 'served']","['positive', 'positive']",positive
2733,"अपना money बचाओ और calories waste मत करो, उसके बजाय Washington Street के Margharita's में जाओ, उनका food शानदार और service कमाल की है।",2,"['food', 'service']","['positive', 'positive']",positive
2191,"Service extraordinary है, फिर भी overbearing है, और decor Queens में trendy SoHo का एक taste देती है। ",2,"['Service', 'decor']","['positive', 'positive']",positive
2287,Wine और service भी बहुत अच्छा था।,2,"['Wine', 'service']","['positive', 'positive']",positive
2242,उनका whitefish salad शानदार था--सभी whitefish little mayo के साथ थे।,3,"['whitefish salad', 'whitefish', 'mayo']","['positive', 'positive', 'positive']",positive
2863,"यदि आप pre-theatre menu के लिए जाते हैं, हालांकि यह एक greater deal होगा।",1,['pre-theatre menu'],['positive'],positive
230,सभी मामलों में यह एक शानदार place खासकर value for money है।,1,['value for money'],['positive'],positive
1525,Drinks हमेशा अच्छा बना है और wine selection काफी priced है।,3,"['Drinks', 'wine selection', 'priced']","['positive', 'neutral', 'positive']",positive
254,"मुझे यह cold night में मिला, warm up करने के लिए यह एक perfect spot है।",1,['spot'],['positive'],positive
103,यदि आपके पास कोई reservation है तो आप max 5 minutes तक wait करेंगे - इसलिए bar में एक drink लें।,3,"['reservation', 'drink', 'bar']","['positive', 'neutral', 'neutral']",positive
2289,बहुत अधिक मसालेदार chai tea भी great थी।,1,['chai tea'],['positive'],positive
2371,Fast service.,1,['service'],['positive'],positive
270,Cold appetizer dishes के taste उसी प्रकार के थे जैसे कि मुझे Taiwan में बड़े होते time के taste की याद आते है।,1,['Cold appetizer dishes'],['positive'],positive
106,"Location के लिए, prices बहुत ही reasionable हैं।",2,"['prices', 'Location']","['positive', 'neutral']",positive
164,"और Kruno का, beverage manager जो best bartender है उससे मुझे अभी मिलना है।",2,"['bartender', 'beverage manager']","['positive', 'positive']",positive
1549,"Food में  famous scrumptious bombay style chaat जैसे bhelpuri, sevpuri, और samosa chaats, साथ ही अन्य great indian appetizers शामिल हैं।",6,"['Food', 'bhelpuri', 'sevpuri', 'samosa chaats', 'indian appetizers', 'bombay style chaat']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']",positive
2311,Monday nights को prix fix में $28 की bargain है - इसमें three course meal के साथ three glasses of wine हर एक course के साथ paired रहते हैं।,4,"['prix fix', 'three course meal', 'glasses of wine', 'course']","['positive', 'positive', 'positive', 'neutral']",positive
647,"यदि आप wine और cheese और स्वादिष्ट french fare पसंद करते हैं, तो आप Artisanal पसंद करेंगे!",3,"['wine', 'french fare', 'cheese']","['positive', 'positive', 'positive']",positive
2891,"Traditional French decour सुहावना था, हालांकि hall थोड़ा noisy था - restaurant full था और conversation को maintain रखने में able होने के लिए हमें अपनी voices raise करनी पड़ी।",2,"['Traditional French decour', 'hall']","['positive', 'negative']",positive
1122,यदि आप thai cuisine पसंद करते हैं तो मैं एकदम से SEA को recommend करूंगा!,1,['thai cuisine'],['positive'],positive
374,"Staffs attentive हैं, और उनके faces पर smiles है।",1,['Staff'],['positive'],positive
2193,Service शानदार और food delicious था।,2,"['Service', 'food']","['positive', 'positive']",positive
1944,"Service great है, takeout भी अच्छा है।",2,"['Service', 'takeout']","['positive', 'positive']",positive
1463,"एकमात्र सकारात्मक था कि wait staff जो prompt, knowledgable और likeable था।",1,['wait staff'],['positive'],positive
2148,Ambience बहुत calm और quiet है।,1,['Ambience'],['positive'],positive
2519,"यह little confusing हो सकता है कि कोई कहाँ order करने जा रहा है, लेकिन एकबार जब food order हो गया, तो आप वहां traet के लिए हैं।",1,['food'],['positive'],positive
952,Waitstaff बहुत अच्छे थे और उन्होंने मेरे husband को उनके meal को enjoy करने के लिए swordfish suggest किया।,3,"['Waitstaff', 'swordfish', 'meal']","['positive', 'positive', 'positive']",positive
2907,मैं इसे special occasion के लिए highly recommend करूंगा -- यह provide करता है और अच्छी setting और nice service देता है।,2,"['setting', 'service']","['positive', 'positive']",positive
2029,"हालांकि, ambience के लिए जाओ, और food को पूरे world trip के लिए एक companion की तरह consider करो! ",2,"['ambience', 'food']","['positive', 'negative']",positive
1819,French indian fusion के ये innovators dishes बनाने का एक great job करते हैं जो अभी भी accessible होने के साथ possibly interesting है।,2,"['French indian fusion', 'dishes']","['positive', 'positive']",positive
2233,"बिलकुल, setting अच्छा है।",1,['setting'],['positive'],positive
2661,आप अपने fridge को stock करने के लिए chutneys के packages भी ले सकते हैं!,1,['chutneys'],['positive'],positive
1777,"यदि आप seafood को love करते हैं, तो आप इस place को भी love करेंगे!",2,"['seafood', 'place']","['positive', 'positive']",positive
2951,"Usha के लिए पूछो, manhattan में सबसे अच्छी bartender.",1,['bartender'],['positive'],positive
2662,Bar के बहुत से selections हैं और mixed drink special एक 2 में से 1 के लिए catcher है!,2,"['Bar', 'mixed drink special']","['positive', 'positive']",positive
1009,Green curry with vegetables को आज़माएँ।,1,['Green curry with vegetables'],['positive'],positive
1316,"सादा Thai food के lacking वाले area में, यह सबसे अच्छे places में से एक है।",1,['Thai food'],['positive'],positive
1399,Delivery service भी शानदार है।,1,['Delivery service'],['positive'],positive
1318,Food कुछ आश्चर्य tasty dishes सहित average या उससे ऊपर था।,2,"['Food', 'dishes']","['positive', 'positive']",positive
1719,मैंने कभी भी ऐसा cheescake नहीं खाया है।,1,['cheescake'],['positive'],positive
912,"जब तुम उनके main dining room में बैठ रहे हो, (जो शानदार hand-painted high ceiling है) तो तुम outside world को कभी नहीं जानोगे।",2,"['main dining room', 'ceiling']","['positive', 'positive']",positive
673,"सौभाग्यवश हमने BBQ Salmon, Sea Bass और Crispy Duck के लिए जगह बचा लिया।",3,"['BBQ Salmon', 'Sea Bass', 'Crispy Duck']","['positive', 'positive', 'positive']",positive
1970,Salads से meal शुरू करने का तरीका delicious है।,2,"['Salads', 'meal']","['positive', 'positive']",positive
1871,Staff courteous और friendly है।,1,['Staff'],['positive'],positive
539,"सारे पैसे interior decoration में चले गए, एक भी chefs के पास नहीं गया।",2,"['interior decoration', 'chefs']","['positive', 'negative']",positive
861,Fresh ingredients और सबकुछ order करने को बना है।,1,['ingredients'],['positive'],positive
1487,"उसके drinks बहुत inventive, स्वादिष्ट और classy हैं।",1,['drinks'],['positive'],positive
2565,उनके यहाँ कुछ great entrees भी हैं।,1,['entrees'],['positive'],positive
1021,"साथ ही, Pad Thai यहाँ पर excellent है।",1,['Pad Thai'],['positive'],positive
1433,आपको shrimp appetizers को try करना चाहिए।,1,['shrimp appetizers'],['positive'],positive
2890,"जबकि इसे मुश्किल से एक restaurant कहा जा सकता है, और यह Manhatten: एक plate rice के साथ heaped के 2-3 entrees के लिए $4 एक best deal हो सकता है।",2,"['rice', 'entrees']","['positive', 'positive']",positive
2868,"Check कीजिये, यह आपके stomach या आपके wallet को hurt नहीं करेगा।",2,"['stomach', 'wallet']","['positive', 'positive']",positive
2498,"जबकि delivery पर भी, उसके juicy pork buns बहुत अच्छे हैं।",1,['pork buns'],['positive'],positive
1766,उसके बाद home में बना grilled cheese शानदार था!!,1,['grilled cheese'],['positive'],positive
617,"Atmosphere unheralded है, service impecible है, और food शानदार है।",3,"['Atmosphere', 'service', 'food']","['positive', 'positive', 'positive']",positive
442,मैंने जहां भी visit किया है तो देखा कि सभी Indian restaurants में यह सबसे अच्छा music है।,1,['music'],['positive'],positive
384,"Internet पर Ping's की खोज के बाद, हमने qualms से enter किया लेकिन तुरंत fish tanks में आसानी से डाल दिया गया जो आपको अंदर की ओर walk करते समय greet करता है।",1,['fish tanks'],['positive'],positive
2098,"Bread soft paratha bread है (plain bread से अलग जो वे Calcutta में use करते हैं), और stuffing tandoori style की है और बहुत flavorful है।",5,"['Bread', 'paratha bread', 'bread', 'stuffing', 'tandoori']","['positive', 'positive', 'negative', 'positive', 'positive']",positive
320,Lunch special पूरी एक steal की है।,1,['Lunch special'],['positive'],positive
1843,"Steak अच्छी है, fish अच्छी है और sushi surprisingly शानदार थी।",3,"['Steak', 'fish', 'sushi']","['positive', 'positive', 'positive']",positive
2348,"Place sleek, modern और playfull है और मैं बार-बार लौटूंगा। ",1,['Place'],['positive'],positive
1866,Wine list extensive और impressive है।,1,['Wine list'],['positive'],positive
2356,Salads शानदार थे।,1,['Salads'],['positive'],positive
2727,"शानदार food, शानदार decor, शानदार service।",3,"['food', 'decor', 'service']","['positive', 'positive', 'positive']",positive
1773,Summer में बाहर एक terrace पर खाएं (Suan की एक और great feature) !!!,1,['terrace'],['positive'],positive
2373,"Staff excellent है, special है: bar के पीछे वह girl, european chic हैं।",2,"['Staff', 'bar']","['positive', 'neutral']",positive
1526,हमने एक house salad भी share किया था जो fresh था।,1,['house salad'],['positive'],positive
1545,"Overall, मैं अभी भी impressed हूं कि यह place अभी भी exist करता है और prices भी काफी decent हैं लेकिन फिर भी, यह Chinatown है।",1,['prices'],['positive'],positive
944,"यह कुछ बहुत अच्छा, inexpensive sushi है।",1,['sushi'],['positive'],positive
2439,"अगर weather अच्छा है, तो बाहर की table को रोके रखने का try करें।",1,['table'],['positive'],positive
369,जब आप wait करते हैं तो servers आपके order का कुछ sample slices देता है (shortly मैं add कर सकूँ)।,1,['servers'],['positive'],positive
463,हमने एक शानदार desserts खाया (आज तक के best cannoli के साथ खाया है) और तब उन्होने on the house में after dinner drink पेशकश किया।,3,"['desserts', 'cannoli', 'after dinner drink']","['positive', 'positive', 'positive']",positive
1376,Best Taiwanese food in NY!,1,['Taiwanese food'],['positive'],positive
297,हमारी family ने एक restaurant में इस तरह के incredible entertainment की expectation नहीं की थी।,1,['entertainment'],['positive'],positive
406,"हमने शुरुआत में dinner reservations किए और thoroughly impressed हुआ था, ये मुझे मेरे grandfather की याद दिलाती है, इस पुराने school के Italian scenery को admire करने में बहुत से fun stuff भी हैं।",2,"['scenery', 'dinner reservations']","['positive', 'positive']",positive
2239,सबसे अच्छा drumsticks over rice और town में sour spicy soup!,2,"['drumsticks over rice', 'sour spicy soup']","['positive', 'positive']",positive
780,"Service impeccable और unobtrusive थी - staff जानते हैं कि उन्हें क्या करना है - अपने menu को जानने के लिए, अपना meal present करें और अपने needs को attend करें।",4,"['Service', 'staff', 'menu', 'meal']","['positive', 'positive', 'neutral', 'neutral']",positive
2090,"Service बहुत अच्छा था - prompt, attentive और non-intrusive था।",1,['Service'],['positive'],positive
343,"दोनों delicious हैं, cooks friendly हैं और एक moment के लिए आपसे बात करते हुए और अपना hand shake के लिए तैयार है।",1,['cooks'],['positive'],positive
312,Work के रास्ते में एक hot bagel खाने के लिए शानदार place.,1,['hot bagel'],['positive'],positive
1828,हमारे reservation के time भी हमें promptly बैठाया गया था और service बहुत quick और professional था।,2,"['service', 'reservation']","['positive', 'positive']",positive
1131,"यह अक्सर खुला रहता है, Pakistani cabbies catering के लिए Crosby St. तक lined up है इसलिए food के साथ आपकी expectation से ज्यादा turnover (surprisingly fresh) होगा।",1,['food'],['positive'],positive
1048,"मैं lamb के साथ garlic shrimp, okra (bindi), और किसी की भी शिफारिश करता हूँ।",3,"['garlic shrimp', 'lamb', 'okra (bindi)']","['positive', 'positive', 'positive']",positive
2807,Restaurant में अच्छा food है (लेकिन अगर आप अपनी date को impress करना चाहते हैं तो थोड़ा expensive है)।,1,['food'],['positive'],positive
568,I just wonder कि आप इतने little money में इतना स्वादिष्ट meal कैसे खा सकते हैं?,2,"['meal', 'money']","['positive', 'positive']",positive
919,Service हमेशा से friendly और efficient है।,1,['Service'],['positive'],positive
2845,"बहुत शानदार food है, इसे खा सकते हैं एक से ज्यादा person खा सकते हैं।",1,['food'],['positive'],positive
1646,"Great food, great lay out and awesome service.",3,"['food', 'lay out', 'service']","['positive', 'positive', 'positive']",positive
815,यहाँ का एक food (जो Cantonese है) नाम से great service देता है।,2,"['food', 'Cantonese']","['positive', 'positive']",positive
2820,एक और plus यह है कि अधिकांश entrees approx है।,1,['entrees'],['positive'],positive
874,सबसे earlier आदमी जो restaurent पर comment कर रहा था जो menu के साथ उतना positive way में उतना experimenting नहीं दिखा।,1,['menu'],['positive'],positive
462,मेरी fiance मुझे last week मेरे birthday पर Scopa ले गयी और मैंने food पर believe नहीं किया।,1,['food'],['positive'],positive
2038,"जब आप beef का एक piece चाहिए, head on over.",1,['beef'],['positive'],positive
1969,उचित prices पर शानदार food.,2,"['food', 'prices']","['positive', 'positive']",positive
354,"Seasonal, और हमेशा delicious, specials अवश्य आज़माएँ।",1,['specials'],['positive'],positive
1150,"Pizza बहुत ही शानदार है, जैसा कि homemade pasta है।",2,"['Pizza', 'homemade pasta']","['positive', 'positive']",positive
2384,"केवल एक चीज जो waiters आपके लिए नहीं करते हैं, वह है जब आप जाते हैं तो अपनी chin wipe कर लें।",1,['waiters'],['positive'],positive
341,इस little place ने मेरे expectations को definitely बढ़ा दिया है और आपको आपके money के बदले पक्का बहुत सारा food मिलेगा।,3,"['food', 'money', 'place']","['positive', 'positive', 'conflict']",positive
770,हालांकि pizza अच्छा है।,1,['pizza'],['positive'],positive
856,Izakaya का बहुत popular style (Sake-friendly dishes का छोटा portion).,3,"['Sake', 'dishes', 'portion']","['positive', 'positive', 'neutral']",positive
500,सुनिश्चित करें कि आपके पास Spicy Scallop roll है ..,1,['Spicy Scallop roll'],['positive'],positive
431,Thai ice tea आश्चर्यजनक रूप से smooth और स्वादिष्ट थी!,1,['Thai ice tea'],['positive'],positive
2401,Food शानदार है।,1,['Food'],['positive'],positive
1648,हम Wednesday की night को चले और promptly seated रहे।,1,['seated'],['positive'],positive
684,यहां का pizza delicious है।,1,['pizza'],['positive'],positive
435,"Experience के best part को जानकर manager (एक bubbly, एक great smile के साथ young woman) ने truly परवाह किया कि हम कैसे कर रहे थे।",1,['manager'],['positive'],positive
2491,"Turnover increase करने के effort में, restaurant complementary espresso cup filled with chocolate mousse के अलावा कोई desserts offer नहीं करता है। ",2,"['espresso cup filled with chocolate mousse', 'desserts']","['positive', 'negative']",positive
2336,तो मैं केवल यह कहने की try कर रहा हूं कि यह restaurant अब तक का best thai food restaurant है जहां मैं कभी गया हूं।,1,['thai food'],['positive'],positive
2911,Pizza शानदार था।,1,['Pizza'],['positive'],positive
2516,Food शानदार और inexpensive है।,1,['Food'],['positive'],positive
1306,"मैंने sake के साथ $ 49 में tuna tartare, mushroom ravioli, pinot noir और एक dessert wine के साथ chocolate sampler लिया।",6,"['tuna tartare', 'sake', 'mushroom ravioli', 'pinot noir', 'chocolate sampler', 'dessert wine']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']",positive
678,मैं यहां एक child की तरह आ रहा हूं और always taste के लिए वापस आता हूं।,1,['taste'],['positive'],positive
1175,The prices were fantastic.,1,['prices'],['positive'],positive
2449,"Main course एक average portion था, और कुल मिलाकर decent था।",2,"['Main course', 'portion']","['positive', 'neutral']",positive
1422,Food अद्भुत है !!!!,1,['Food'],['positive'],positive
2751,Food पसंद है।,1,['Food'],['positive'],positive
1293,Magnificent block के अंत में located है।,1,['located'],['positive'],positive
199,"अच्छा music, बढ़िया food, speedy service सस्ती prices.",4,"['music', 'food', 'service', 'prices']","['positive', 'positive', 'positive', 'positive']",positive
1113,Theater के साथ 2 blocks दूर हमने एक शानदार room में स्वादिष्ट meal खाया।,2,"['meal', 'room']","['positive', 'positive']",positive
2103,एक बेहतर service.,1,['service'],['positive'],positive
397,"Night में बिना reservation के, हमें थोड़ी देर bar में wait करना पड़ा, लेकिन manager इतना अच्छा था कि हमारे wait को एक यादगार experience बना दिया।",4,"['manager', 'reservation', 'bar', 'wait']","['positive', 'neutral', 'neutral', 'positive']",positive
59,"Corned beef और pastrami उनकी तुलना में शानदार, बहुत कम fatty है जो Times Square के आसपास के बड़े tourist places पर मिलते हैं।",2,"['Corned beef', 'pastrami']","['positive', 'positive']",positive
1069,मेरे सभी co-workers ने कहा कि food amazing और surprised करने वाला था  कि उन्होंने इस place के बारे में क्यों नहीं सुना।,1,['food'],['positive'],positive
2202,"यह friends से मिलने, lunch करने, dinner, pre-theatre or after-theatre drinks के लिए एक शानदार spot है!",4,"['lunch', 'dinner', 'pre-theatre or after-theatre drinks', 'spot']","['positive', 'positive', 'positive', 'positive']",positive
1255,Portions से careful- वे बड़े हैं।,1,['Portions'],['positive'],positive
1878,यह big draw आप सभी को यहाँ $ 19.95 पर sushi दे सकते हैं!,1,['sushi'],['positive'],positive
565,यह amazing indian food खाने के लिए एक perfect place है।,1,['indian food'],['positive'],positive
778,बहुत अच्छी service एवं बहुत अच्छी prices.,2,"['service', 'prices']","['positive', 'positive']",positive
1557,"वहाँ ATMOSPHERE COMPACT, MODERN फिर भी COZY है।",1,['ATMOSPHERE'],['positive'],positive
750,"हम sushi के बारे में बहुत particular हैं और दोनों हर choice के साथ खुश थे जिसमें ceviche mix (special), crab dumplings, assorted sashimi, sushi और rolls, दो type के sake, और banana tempura शामिल है।",8,"['sushi', 'ceviche mix (special)', 'crab dumplings', 'assorted sashimi', 'sushi', 'rolls', 'sake', 'banana tempura']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']",positive
170,"सभी 5 नए avenue restaurants में से, यह एक offers अब तक values for your money के लिए best रहा है।",1,['values for your money'],['positive'],positive
2529,"Waiters अच्छे हैं, food स्वादिष्ट है और bill कभी भी बहुत large नही आता है।",3,"['Waiters', 'food', 'bill']","['positive', 'positive', 'positive']",positive
920,Prices बहुत अच्छे हैं।,1,['Prices'],['positive'],positive
883,बस Tamarind से  lunch करके वापस आया और यह excellent था।,1,['lunch'],['positive'],positive
1190,"Service prompt, friendly और great थी।",1,['Service'],['positive'],positive
2618,Plus उन्होने एक perfect martini बनायी है।,1,['martini'],['positive'],positive
1984,Takeout बहुत शानदार है क्योंकि वे high quality के tupperware भी देते हैं।,1,['Takeout'],['positive'],positive
980,जो people वहां work करते हैं वे हमेशा इतने friendly होते हैं कि आप sometime भूल जाते हैं कि आप New York में हैं।,1,['people'],['positive'],positive
1562,"Food mostly scratch से, ताज़ा और अच्छे से prepared करके बनाया जाता है।",1,['Food'],['positive'],positive
1453,Olive cream cheese या lox spread को पूरे wheat के bagel पर लगाकर try करें।,3,"['Olive cream cheese', 'lox spread', 'bagel']","['positive', 'positive', 'neutral']",positive
1838,"जब हम बैठ गए, तो हमें great और fast service मिली।",1,['service'],['positive'],positive
1110,Gulab jamun पर अड़े रहें।,1,['Gulab jamun'],['positive'],positive
1355,"अपने surrounding में दिये गए incredible architecture को देखते हुए, इस place का कोई character नहीं है।",2,"['architecture', 'place']","['positive', 'negative']",positive
877,अगर आप laid back scene को देख रहे हैं तो atmosphere अच्छा है और weekend afternoon में खर्च होना एक expensive तरीका है।,1,['atmosphere'],['positive'],positive
1801,Service और food की quality की तुलना में prices सस्ती थीं।,3,"['prices', 'Service', 'food']","['positive', 'positive', 'positive']",positive
1315,"पता नहीं पहले के reviewer कहाँ हैं, lonk, dined, लेकिन Saul एक शानदार neighborhood में है और food शानदार है।",2,"['neighborhood', 'food']","['positive', 'positive']",positive
15,"कमाल का atmosphere, स्वादिष्ट अच्छी dishes और मित्र जैसी service.",3,"['atmosphere', 'dishes', 'service']","['positive', 'positive', 'positive']",positive
2141,Obv caviar line के सबसे top पर है लेकिन बाँकी का menu सब बहुत diverse है और यह बहुत से different varietis को taste करने का chance देता है।,2,"['Obv caviar', 'menu']","['positive', 'positive']",positive
1002,Portions बड़े हैं और servers हमेशा हमें एक different starter के साथ surprise करते हैं।,3,"['Portions', 'servers', 'starter']","['positive', 'positive', 'positive']",positive
564,"तीन courses - choices के साथ excellent mussels, puff pastry goat cheese और salad with a delicious dressing, और एक hanger steak au poivre भी include करता है जो इस world से अलग है।",5,"['mussels', 'puff pastry goat cheese', 'salad with a delicious dressing', 'hanger steak au poivre', 'courses']","['positive', 'positive', 'positive', 'positive', 'neutral']",positive
109,मैं meatballs और caprese salad की पेशकश करता हूं और meal के लिए beans on toast एक शानदार start था!,4,"['meatballs', 'caprese salad', 'beans on toast', 'meal']","['positive', 'positive', 'positive', 'neutral']",positive
2780,Spreads और toppings शानदार हैं - हालाकि थोड़े priecy हैं।,2,"['Spreads', 'toppings']","['positive', 'positive']",positive
117,"इस दौरान, हमारी bottle ख़त्म करने के बाद bartender ने अपने reserve से champagne डालना जारी रखा और हमने turnip soup with pureed basil का आनंद लिया।",3,"['bartender', 'champagne', 'turnip soup with pureed basil']","['positive', 'neutral', 'positive']",positive
1041,कोई staff nonsense नहीं है।,1,['staff'],['positive'],positive
655,"Lahore में late night तक आपको सस्ते में बहुत tasty food मिलने के लिए यह एक शानदार place है, आपको FOUR DOLLARS में भी मिले food की quantity को finish करने में भी थोड़ा trouble होगा।",2,"['food', 'food']","['positive', 'positive']",positive
1792,"Staff accomodate कर रहा है, ambiance exciting और अभी तक relax है, और food इस world से बाहर का है!",3,"['Staff', 'ambiance', 'food']","['positive', 'positive', 'positive']",positive
2472,"अच्छा ambiance, अच्छा little bar, अच्छा bartender, Francois और अच्छी service है।",4,"['bar', 'bartender', 'service', 'ambiance']","['positive', 'positive', 'positive', 'positive']",positive
1684,"Food को enjoy करने के दौरान, हम poor service से बहुत disappoint थे (waiter बहुत competent नहीं था और service धीमी थी) और remorse की कमी थी।",4,"['Food', 'service', 'waiter', 'service']","['positive', 'negative', 'negative', 'negative']",positive
1479,"Haru बहुत ताज़ा fish serve करता है, एक उभरता, आधुनिक ambiance, Park Avenue South में मुख्य location और मित्रवत service है।",4,"['fish', 'service', 'ambiance', 'location']","['positive', 'positive', 'positive', 'positive']",positive
714,"मैं area और folks समझता हूँ आपको यहाँ romantic, alluring ambiance और five star service जो एक sommlier के featuring और captain के back waiters की एक जटिल maze के लिए आने की ज़रूरत नहीं है - आप authentic foods, tastes, experiance के लिए आते हैं।",7,"['ambiance', 'service', 'foods', 'tastes', 'sommlier', 'captain', 'back waiters']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']",positive
677,मैं यहां फिर से eating के लिए उत्सुक हूं।,1,['eating'],['positive'],positive
2014,मैंने और मेरी wife ने इस week में पहले यहां खाये हैं और food के बारे में ranting और raving करना बंद नहीं किया है।,1,['food'],['positive'],positive
1472,"एक typical pizza joint नहीं, बल्कि low key के लिए nice और night के dinner के लिए fairly सस्ता और अच्छा है।",1,['dinner'],['positive'],positive
885,cheesecake को आज़माएँ!,1,['cheesecake'],['positive'],positive
627,Le Pere Pinard में $15 pre-theater menu जो बेहतरीन है।,1,['pre-theater menu'],['positive'],positive
1635,सभी pizzas बहुत terrific हैं और price भी better है!,2,"['pizzas', 'price']","['positive', 'positive']",positive
1758,"शानदार food (spinach and corn dumplings और massamman curry), बहुत friendly और कोई बकवास service नहीं और एक clean और funky bathroom.",5,"['food', 'spinach and corn dumplings', 'service', 'bathroom', 'massamman curry']","['positive', 'positive', 'positive', 'positive', 'positive']",positive
718,"Eating in, atmosphere इसे बचाता है यह बहुत हताशापूर्ण experiance है।",1,['atmosphere'],['positive'],positive
680,"एक glass of Leaping Lizard, एक glass of prosecco, और mussels में सब खुश थे।",3,"['glass of prosecco', 'mussels', 'glass of Leaping Lizard']","['positive', 'positive', 'positive']",positive
2808,मैं Caviar Russe को किसी को भी highly recommend करता हूँ जो स्वादिष्ट top grade caviar और शानदार service चाहता हो।,2,"['Caviar', 'service']","['positive', 'positive']",positive
2247,मैंने सभी को यह place recommend किया जिनहोने पूछा कि मैं एक अच्छे meal के लिए कहाँ जाऊँ।,1,['meal'],['positive'],positive
158,थोड़ा crowded और थोड़ा overpriced होने के अलावा एक atmosphere energy से भरा हुआ (और बिलकुल beautiful people) और food surprising अच्छा कर रहा था!,3,"['atmosphere', 'people', 'food']","['positive', 'positive', 'positive']",positive
276,"मैं almost एक bad review लिखना चाहता था, इसलिए कोई भी यहां कभी नहीं जाता और मैं खुद को सभी dumplings दे सकता था!",1,['dumplings'],['positive'],positive
2636,इस place पर वाकई fresh sushi और Japanese classic cuisine का एक अच्छा large menu उपलब्ध है।,3,"['sushi', 'menu', 'Japanese classic cuisine']","['positive', 'positive', 'positive']",positive
1894,Service बहुत अच्छी और warm थी।,1,['Service'],['positive'],positive
2315,New York city - hands down में यह सबसे अच्छी sushi है।,1,['sushi'],['positive'],positive
1679," Anyways, यदि आप neighborhood में good food खाने के लिए गए हैं, तो मैं Tamari के street पर जाने के अलावा अपना time waste नहीं करूंगा।",1,['food'],['positive'],positive
602,"Unfortunately food outstanding है, लेकिन बाकी इस restaurant का सबकुछ pits है।",1,['food'],['positive'],positive
1358,"जबकि place hotspot hangout नहीं है, drinks unique और बहुत सारे buck के लिए bang pack करता है।",2,"['drinks', 'place']","['positive', 'negative']",positive
1378,यह place महान food के लिए एक महान stop है।,1,['food'],['positive'],positive
2265,उनके pad penang delicious और बाँकी सबकुछ fantastic है।,1,['pad penang'],['positive'],positive
